client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
11c0569407796308807a9def69864c29e2788769827fcd5cfdd695638e2aba9b99989659a64d1d08074538435ef7d7da24343a28ec145adcd7af8e2906c3e657	common_voice_en_31585240.mp3	4f524915f5c5cfc55e3d4599013769dbc7a3aaa640857d3484370f4b5f81c72a	His father was Mathai.		2	0					en	
11c0c43bc22501e1c99dc17140f72fc034f37edcfc05e92f15b6583b851df562f1ba6557eeef9df6e00b37f99522477b465d5396839dfadccc93cf16d98cea4c	common_voice_en_40199592.mp3	ea49eab6e23fb6abb2c19cb59665b0e812e79c4c5bdbed2c57f922d14157a8a2	They typically cover great distances.		2	0	teens				en	
11c48af86864b1f5a526398ef1024db362cec1bbe3dddd3170c4e626c9816f5efc675b0337d6bfc325751ad7ee155d4829ebc44ab6dc85f099b08390d7b97b51	common_voice_en_22227005.mp3	0f70ce725f8d5bf6c335ee94002fdbbd5916aa7880d4670ecbfcd946a219cf43	four		2	1					en	Benchmark
11c6cf0d4661c0e4c85511b8978e6fe64eb5388f9575f5996c6bb5969f8ce02a1fd86a328d9aa17af288d3e63159ccb64a8f9a7a1d533d5effc70a34ae8ab94c	common_voice_en_35161137.mp3	c5631466181b3843d7f7c37baa77a4f79b6d2b21f6f3dc15820d6008430e978b	He co-discovered a couple of comets.		2	1					en	
11e96e1eb53c67f04298e9dd296e995d9b826e6978ad244963f6a37e57ba3de45dbcdd7f7267e71176e8e5e85eeb6c0126885ff97a975e2f7f2970544ea6afdb	common_voice_en_17939091.mp3	a17f4f05d9f67c811ef68acf3436fda26a3ad5b06701560ae9c04a8133410553	Can we please leave now?		2	0					en	
12003aa023d320da4b2eb9f3d3c54f5f62d94e7ad1631b85a75ea3fe3b17978f14c7c59272b327e47ad211d0f8ad6458206a30ed2631410718e4c4ef67ed7cf3	common_voice_en_18907918.mp3	099658317192e62782c8d913803f3afdeb595d74db7a42a3c37e4700b77d9d9c	He was arrested within days, placed on trial and found guilty.		2	0					en	
121702a6400b6873eecf1ebee14bfd1eed51e2e71f2a2853fa53b9fc42eabfd37bd1ab4ad7ecc3e7f76470c6897a3be811324ea4a125c06ee913a1b42623c104	common_voice_en_604840.mp3	7277eb26a2091e47f917172b248cdc825617edc1748660b55bb89597f7a3c3bf	Every search begins with beginner's luck.		2	0					en	
1223cb4f8c18d5bda75a2d4eacfd53fcc2aa0f88634fda0e31467db9c4ffb6b7b284bf202047c87461c16ab3c8731843c2e2a7fcc8870bfe688654a204fac1f4	common_voice_en_25860603.mp3	96fde6b2d90117bdfef8a247b2dff4345ec9beda0d7147ae2f0f5b98caa672c4	Production assistants on films are sometimes attached to individual actors or filmmakers.		2	0					en	
122b184d8bfcdd434e4ec23330a66b903f4c3f36492896defb8447b4f40cfd5b6f93205936df14668d4e08364e5d9990e3ef9e50969b3ce9fd668a1a59b79e4d	common_voice_en_32312156.mp3	784e1a42087b118bf83a3efb82ee7a0dadd7f20f802b60b7471707374cafbe65	The area around Megali Sterna consists mostly of agricultural land.		2	1					en	
12423fbd12af9e9e48ce252b2ae571660a0571c06a98948c459c4dfaa11f4871ecfab2485364aac06891f87d445109e0b38748edca20b7f5b3819a3198deddf3	common_voice_en_19617198.mp3	1b05192983322df45d2fc4a2c2622d097bc732f72d825c735fd286b21ce26ce2	It was later revealed that the letter was a prank concocted by "The eXile".		2	0					en	
1245482693d1a8948388c2f6d2ccf4e037f64490ac3c2f2b7a55eb15dc0c8954fc983f00a1d85e47d422dbad19e1741918efa60148a21a90f8860ff381e1e5cd	common_voice_en_17939611.mp3	faed8eb6ce069e425621fd1f63c823409ec4d939919e538d9c9f83aae9919256	No news is good news.		2	0					en	
124f26d979b640e6c265273d6faa55835130d4962d18e8e38eb626946e3511ccd948d3a7e81d2af2c69827d1358c6d4ba0bcdf1314e225efa3eab8fc7f2dcea4	common_voice_en_17406717.mp3	8f0f614397cd2505955aa430ba125abb16575ccb322ed40b802b6aee87abe3da	What is it all about?		2	0	teens	male_masculine			en	
125b32285c26e097824551555dd0f98e9c1bacaf6175d68e14b666a54e16af2e76d0c929f1f8a389d8070dcbd5c7a197dbb4615117506a958ec3973b1334f51d	common_voice_en_171538.mp3	58c331dd729baaa26a07d771b73f901e299496f8058e07ac1281a5b7a904f5db	The alchemist followed as the boy's horse ran for almost half an hour.		3	0					en	
1268bc73411064d7aa97840491bef9cf77ea671c473eca6514744ba39f6db25f98e137969a1615e22f7df144d51bdb9341307611d6c724f83d94cd537ad5de9c	common_voice_en_32643056.mp3	87d568859ad8fa0fa83b5c1cb30336cd14cd3cb3457bd5cfa992320b1a1f496e	Take them or leave them.		2	0					en	
12756a16a60f03be46ecd34c84ae5260fb1072d5d041eba39aee2a7ad86bbb450b71beea98e0d856c96faa543bcae406aee3663588e97cf1cfd05d1af7dce053	common_voice_en_17298294.mp3	4d4749d6f8db66e45ad6c5f8927c792ee46c5803a7b597f2df9bf7ba8b98d627	Where are the others?		2	0					en	
1280682de6d0b78942e9aa5955a77ff97d6a41df3885f46e22d8acb24a8320ecae7cc27e34c17242d6b9c00167122921faeb9e4c41175a00101c7fa0f3038d9d	common_voice_en_17387483.mp3	9b4671d41594af721f68c3ede2e9260d0e07685cc55dc0c8b88d32edba9df8eb	He postulated a dispersion theory before his coworker made his discovery and announcement.		2	0					en	
12867d2895b18fb1dbed921307bc8724fe52d8b2b441bb744d906ee2391678832143e3d8902b0fed1a5d5c3331a4fcb2c0b12051f1ae62143d0df8eacf845f68	common_voice_en_551664.mp3	f4149d33e1b5774cf8cbb08dbef0216ba4fa00f6153320b04e4838d4cb5cdd3b	Sylvester needed to meditate to clear his mind.		2	1					en	
1296e2179753245265075dea05e4c4256b0a9e4d2c3c49bad5dce6d08281e2f0e55ce3d8cbeed2d013256e6e20bc92e344e905b181acd30c2096dbb9c82eea35	common_voice_en_276175.mp3	ccd939d5c8a383ce97db0a77358514d5f1d0ceb2e09647bc09ee456ad87bf556	Olivia, have you seen my keys?		2	0					en	
1298526adf6f41d9228e844ceed659faa9cc018c1124ac0527cec513f6872350df71b1385e29ff4a552b8b49e16a25cdbdb41707750b81092bda0f8bcd4c0e6a	common_voice_en_19740242.mp3	21f39a3ad0fd8d914181d07f5076bfc2c614acc40e82ba663c737f2ce8ed400d	The borough council's main office is at Cobalt Business Park in Wallsend.		2	0					en	
12af8363a40dd56ab1dcd2378fc92f13c9e335a0c8e8abeaaade922268748d5157843e94f6c4bc50dd2cf2a161eaab4c59b5ce79ef83fac26edcbb316b4b40d8	common_voice_en_17393228.mp3	e742da5f15f5e98baed93be3ee1b36cfafb17a2e22fa7f29e9c1ffae072ac414	But what can I do?		2	0					en	
12c2a94268f4774f71e26794b535aa5608d346b97ce1bf7e2c4c93e6e66235ebebb4e1de77bf2d2f53e9cdfea35ff43783b9e628fc2259c6bbc5249116b603ab	common_voice_en_608320.mp3	6f3937b886d85675d94c5e92c2f3c7fa25b6859e1d15d12a3ae2954e1b55bd13	If you know your heart well, it will never be able to do that to you.		2	0					en	
12c759416dea4308aa81b8745dc957e449a8b04ebf5e21f4d0dbb044cc20f5e7eef263fd0b13b95365570525c1e58d10d0689cbf3cf10043a99a6840318ccc0a	common_voice_en_18187219.mp3	a762635a963eb8eda6834393b2a7b60dac2d2315469ba6f1eb5f290978fcbd4b	I find crumpets totally repulsive and disgusting.		2	0					en	
12c90eb49ad9f352e45e773eed34e951a41a24998181dfa0878c477c37e26775953b328d0a993a6c7340e274ba10962a1bfc597da8c2f09957cd898b309ba9bd	common_voice_en_22152779.mp3	ea7d9a26ea1470e4fc1cca402253d30417f53b9f85038efaa697b1fd34f95429	Hey		2	0					en	Benchmark
12e35f50d7985c943cf63d769ea2da1ded6765db8a859528fb16c743cdc44e8206a78167d590e7b30904c10a7a630ac59e17dc129abbe6f26fd6e735367abc75	common_voice_en_19749785.mp3	22a62cad79e44ecfbe6f3261611e17528939eddc01b8bf052249abf9f1342bbb	He learned to play the harmonica from his father.		2	0					en	
12f25f697acddc7de290fb41206e68ae835bb52286d7e5cdf75d38dba7dba15b7db6b45005ca3b87895f7472da7266bb58639de11a71c8ae7f9b4a6e05a0bffe	common_voice_en_17384575.mp3	92bd7cc61a8dd15ae3f6ee0bce8e59cd53a373f1a3c83fb4b7a18dec370ed9f0	Although everything should be under the state's control, there is a lot of violence in prisons.		2	1					en	
12f26bc12e82d950cb35ae5b095c23ae81d6800c44f60b3db7d09e7d27c60288071ee901e7f95f441a81b1fa7a0585e1fd2c155985e0cf98f6b7fe215d1cc4ab	common_voice_en_18332492.mp3	74bdec0a80c5865a87e6da40bbc85fdb219e2d8e98d66b241079ea95dab4f3ab	That's the sub-foreman, explained Thorpe.		2	1	thirties	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)		en	
12f344511c2dd1ec2e2872edcb0b97c3cd652888902638e736a4fdd043c296c29eae594d3aaee30556ea19da404c11353ba75b89997d599aa454705d023e8778	common_voice_en_17581340.mp3	db1f8a1f8744cae82d0a15c0d95a4eb5c215a0c2a955ad7844ce8e6a66b39a56	Trample the spark, else the flames will spread.		2	0					en	
12fde18acd84286cbc64e8e9fbd9b621a520ed40df6b4478b358384f6047eb11475d614b26d1b4495d93cdba3e44c271a9a73a5ef81b031da0a811c7fa318618	common_voice_en_17681315.mp3	db1f8a1f8744cae82d0a15c0d95a4eb5c215a0c2a955ad7844ce8e6a66b39a56	Trample the spark, else the flames will spread.		2	0					en	
131fb10dc04ac3a0c731cd7cf8f7ee125ea2b3ebcdd4fd9bc4c7707976114021c6ae923ce89ee25bfad604a6a8aa54435878c667ede2e2afeb204a6bab785a5c	common_voice_en_39600972.mp3	e4390d95824c3b7b7c3d39b455f7469c39e225a955d53f3dff7af68789d53a7e	He has won more Grammy Awards, more than any other engineer or mixer.		2	0			England English		en	
13261559a0ccb951c9ab67175c1c1c71a15b50396aab235c3993be2b45bc20302338023899b24f7467d751a92106bef906fb822378f2206114fe26eb9525ec3f	common_voice_en_17571725.mp3	e8177fc65d0bb50bde7abf9149fe8f9a70855df93cc779e689aedabfa6bfe37e	I'm sorry, I can't help you.		2	0	teens	male_masculine	United States English		en	
1326a9e000e65465f2db9bbd74f1788acd2271fbe4a8407c3cb088b2ef13c9f36187cce75b5f9c2343bbfb114eb71662b1f95dc4db5005233f24f5f15c3c8f7c	common_voice_en_22155915.mp3	2f379aa47249369167c0399959151631a2504ea5ef6f32143df375f63b857289	five		2	0					en	Benchmark
132c10f05abc6e20c01660edf61d207f61a7c631b6ed7198b4f64d3cf1b180c32676ec531ad412f86da4433d043379ecb58bee322bfb9514ae4f116cfc3a4d1e	common_voice_en_17425480.mp3	747d8f014619f6c846cdfa3719a51e1db66c85610ce2dd98e9d8438969bf6dfe	Well, what of that?		3	1	teens	male_masculine	United States English		en	
133808d1eb4c5b808a0a61f718f7b0e66296c21388cbf89eaa44aacc8f427ef456635eba3b4c8b2e3ad493cfa75011549566aa68c539e49e877a4258f51ef257	common_voice_en_39852389.mp3	e6e2f165c00e595fdb3a88edf72a48d9718e59721b639eec3c49b7262de8c4ee	The war memorial for the Battle of Stillman's Run is located in this village.		3	0	fourties	male_masculine	Brazilian Accent,slight british accent		en	
133d072118d57713410aee8f12d8d0dae528b70f8d3bbd60b7f065f9e507d5d17ea677ea3e102ff4dda3d47b79482a33996a96e773f9a2ca360d7105dd0332d2	common_voice_en_29261792.mp3	c0884902e96fae88bed4e5a24c0c66ab55acee1c83ca1aec67ca662ea3309ca7	According to Catholic doctrine, the baby may not be killed.		2	0					en	
133d07b9b932f91a595908339952222245231a9cb61fed38bd5d0ea9afea0c328ecd3c7c07b251c6e0521e1b0d324f0abac7a687bd8c16bc587d169d59d5f6fe	common_voice_en_31697475.mp3	52cfe4295fa5d1a4d42cf1294271cd835a48e7039e6e2b247c81eb1ad5728d42	Target was set to open in October.		2	0					en	
13419f03c5dfecf1a61ccd230d0889639c1a1d15e5376b6d31c8223775ff11ac03a31319224f1f7b1dc4975ce6ca6e0471c37e5b5aec6cdfff41afeaad46ad9a	common_voice_en_20062145.mp3	2e8a311d49a0a637f27e260e4ccc858e9a59a4858617f33324f17704b6256803	At least forty-one protesters were killed in the ensuing engagement.		2	1					en	
13537a54135c5687b2f3b37e3f62c3053177ae2ee9bb465c041085a284e899f96aa26985f0ed013be50b530ab0e06df898b5661e0b015dcb23dbfb48e3566891	common_voice_en_568491.mp3	bc3aa726a7ee9d51712c9091ade18d6ab4bcf54f79f2dc1e266f0b174fa8527e	It was my fear of failure that first kept me from attempting the Master Work.		2	1					en	
13585c6d9e1bc913ca87b5c82aa6016b509de6bdbeb65d700ee28e7f32113c79bfb1bd19c08a582bed89fd8922017f03bdafcfea9a10b02fc8e41d9f07863096	common_voice_en_20800498.mp3	42161eb33206065db1c825d9459400b364767dd3b608fedd1d4df717c724611c	Once these roots reach the ground they grow into woody trunks.		3	0	thirties	female_feminine	Canadian English		en	
13628bb253fff24cb2e96dc9248fe7707f496799f9b450b6fb1ac0271ba61a7c81d09a00b52d233d8241c612ee8d0bf597e17e59748489461bb8abe0974209cf	common_voice_en_112873.mp3	d2c63fe1aa0eb86b68ac4f03353ce223d0edba17a525b68bb1b97d7dfd4a92bb	He just got a new kite for his birthday.		5	4					en	
1369615bb9729f051b872ef38ad5d03fa9e252f51e8aa21649f0a306baf84b7f6c558914a7c8031366224ea04d154e300ff49ab954b4541c59f377e38f159d13	common_voice_en_39585445.mp3	e3709d59f52e7cdee55afec58e275ec5f5588797afce9ad7def5ff2be3323d92	Edie gives the ticket to the police, who pay the Russians a visit.		2	0			United States English		en	
1378da8c8a2e979b71682b0102ffb7a9d21c659b1fd6dee2224514ba9712725d3ba1d0393c38c3bebf496aac736f9601527ec1d7192beeb3eaa196e6a29bd4cb	common_voice_en_20323389.mp3	37d00aa68227d1237efba713a972e1825f6facd49431edf5c2f84c690ee7360d	Two years later, online publication extended to include the full text of all articles.		2	1					en	
138fb1afd45f9f35713db37b0339a7995c87e6e900ddaf9eb615747df98c1a4beb8a9067998a2806ced0fa5e3b4e753fb1c30a9acb2ca662df998da42919c5f9	common_voice_en_17766697.mp3	7d462447be1b53ada9d3cee5d4acdc93152ad37cdb52a3702dc2017a13f9bbd3	Surveillance cameras were set to allow police to find suspicious activities.		2	0					en	
1393857e64f5d8c1295e972d8f65eb508d0d54c2c84d0a5752afda847fc2f6eb22157c8a5e4b531cbb28122059bfb0309d4abe98a94efa0f5e22d7de4d844496	common_voice_en_26632701.mp3	9a4f3078cf9fa10bcd0576d26b9f3a1975bed5f1de917e7df6d47fbd54fd8973	Are the consequences more humanistic or antihumanistic?		2	0					en	
13a2ed539811c831e2f78f2cf7242681550ddf5d15bb0e7808a397ddab7d8014fc1f11a9b56069d8798f07767b2cb34ec3e0ff27bf294e585c496bece4d0a913	common_voice_en_19601218.mp3	1a79c37b67499b4efefe04af1cbb4e8aa87485139a27ff258eeb0712722b8483	While a simple cards made by her sold only for five cents.		3	0					en	
13a530721c8e03fad4e4963bf22b2ff0da187fefc191e08018759163e7e05f8bca841b8616d79c25f968944e3817e1fab04badd660540d8a235a0b27678807cb	common_voice_en_35586871.mp3	c7858e3d1b0c10407e9fbe9426d69148afa3d0bae19cdfa7edbaed54c4ae608b	Millan was primarily a second baseman.		2	0					en	
13b3ac72ecf6c2e2f8edd9b09afaba39cfb66113641b938608bb8b0faa8d360f29ad7215e48c14ee3bf308db0b5ae0d8589781463d752c43c72af77272332476	common_voice_en_21540655.mp3	5037cc5bcfe057427676d01733b832c0c59079cc6f871b63a0201e43e70e3981	They joined the band during the encore.		2	0					en	
13f28ab1d97ec6ff0166f1d8f0a6e23475e5ad425a3993fce5760665a93b84bd0fd1d82862573ef3398ed263e29eca503339b461ee8b485ac9e5b252fe5aec86	common_voice_en_22282211.mp3	14c0567a0a6c4ea49f2a1b2ac73de940b8c07779c70bf0f050d2aa305f3b801d	six		2	1					en	Benchmark
13fb3cee58113d71c5c8034f506730975d2beb2e93dba3a921bd8d4f3e731c26f2fad9821c30800a3a82aa707730a8bd06d0160970cd324ee71464d5cdb27595	common_voice_en_39937828.mp3	e7a560a4ffda025f2a93bb1b4c5004f1d205a89d9eac764f25e9faff16528428	They all unite in making an offering to appease him.		2	0			Welsh English		en	
1406caba979a6e5f7fb07954319925df63d3801a5ed45d45f7c9e23e53797c65cfdad5261b6edb1297f59e0289ce9a81f4e4c579af73ad4cdd88fc13f5df0c8b	common_voice_en_39586037.mp3	e376eed83ceda179d8cdd4ad657b7c42681271e29f39f9dbf15e0ce71fc32a5e	The building was later used as the brewery's offices.		2	0			England English		en	
140ff71faecc0044132d341cec525b0de0c93c3366629c69365e1e19515c2ced51690d1b310eefa4926367547884301bdd53bb36048b452035d1bf6dcad56436	common_voice_en_25861470.mp3	9707ce31b6136dbca87cd4c232bfb5565870cf6ef847a89abb073b11eb2d7d76	East Knox High School is located in Howard.		2	0					en	
1412e6db96f25278c60f4e817a20aad94dfa94f41b48d7ca50dfac057c1db87ef66f37c0eb4757adb3cdf45f49641808096d8ce10a849b1257e8d95a37ae825a	common_voice_en_38330707.mp3	d8c570365a06e7399f239b5c02e134de7cef68c6c8f78145f617e305adc8d1c7	The film first showed Hamilton's skill at filming intricate set-piece action sequences.		2	1					en	
1415b718b9cd582ea926668d4fe8e230ac476bdf17938e546177f96addbd4a88eb06c7dc0ea9cadb3fb006fbe28f42b5274446a5ff7a28201179e5a7ed67d889	common_voice_en_38754524.mp3	de8eb88b53e43c471bd7ed5b2585c69b543d5684eb91991194c08e6e89815894	For example, Jeanette Aw is the lead artist for Channel U's Jump!		2	0					en	
142cec6c95d62879f09fc462da31e712d4f781a1cba9d435075eaddd1a0d38d4d94054cf4b17a131be5e1714c318a1ccb8945a2d87c26167253e848db4debb01	common_voice_en_37047146.mp3	cd1c87dad25521336453f11e3af38c7246655779c24f96af758360c9fdb8e51e	A trackball and "jump" button are used for controlling Bentley Bear's motions.		2	0			United States English		en	
143c095dfc9828a062a5491c659e4dd8a96906ccb06c75b2a9bad66c763c594cf5d49bcd89b69ec53a3c093cf38c8ab1f02f51f916c5fd9385b81cabe0792a41	common_voice_en_33165482.mp3	a723b2f1e5b6c917b36fc0aafb5270dfafd7b07763abe3eceed7cb2bf7a9a06a	She helped with the development of the Epigraphy course at the University of Bologna.		2	0					en	
1440471e3e322b2147f24b05541fb139ef4f27649264dc68ad3a0fba1913ca42648004523bf342b5319ca8f3233f03298c2c4fee7c5222127890a29737a4bd2f	common_voice_en_57895.mp3	d27ed9e05b27248a9c620d13c45390e0713ce888bc41041e3cc93a19406d7b95	How do I feel?		2	0					en	
14408dda4b3e26c4f8e21ec0d5aa4c5317b3201cd37e9b580e51a20144108b794c11e425fb42624e6f424b5d7aa5fb3a1838c3c0c785c3e39a943af062c1fac3	common_voice_en_17798535.mp3	295a427c1ee1fd5b645e1c1e79a5aeda2e9c43b9aa5a575e3e74caf5755ee5e2	You cannot eat the cake and have it To.		2	0					en	
1440cfa60865ed0416b2871428f28c1af8bbcf0be022fec4b2f3ad7bc1a9e99eed3b49d2a3e6ef82650a21c3cc8cd085f4be48de66324e0bd1265374b5c8adae	common_voice_en_18396778.mp3	c62710fe6255fea4ceb42d43a9a7a981dd13ee234b6a4702f9d7da427c17c57f	The baby tried cake for the first time on her first birthday.		2	0					en	
144ab0c7e87a366fe0ba6dd6fe1f2ca9f86d2d61ec2e234f7371fd0aca69dcb581b51f21b7240616840958e9ace28d3c5a290bf8ccb13f50e0d1c2e3f67a4744	common_voice_en_18607767.mp3	5f2fc30f890dcea0b55c2b4fa3ad84166e20dc1559f1b6acc7cbc3d437011dfd	In times of despair, look out for the helpers and you will find hope.		2	1	twenties	male_masculine			en	
14612e2242b2d37d8a88d895a4489b430ac7a4ed47e16bcef0872f6206f964ec25da1815e305e17fecc5a5a8c4ca058f294f1b0a9f448c36c61582a62ecc541a	common_voice_en_23691157.mp3	711763dae3d83de2615d159f7c1f4f7d1aa34d7ca4b9183fd9e3926c288d2ded	Habib Wahid was born and brought up in Dhaka, Bangladesh.		2	0					en	
14698ee63cabe08b43f0faa93304202d1e6ffeaa2cdf8659d41413ab04292bfe1c0e122d55215c3b6279bf4e851f71c490c562b65733ca3084e7292a05d74d4e	common_voice_en_41799514.mp3	f4d04f6e48777c3ad180c629858a19fdfa4cb875d2bb2220a9846e4a09f7d63f	These rules became known as Admiral-Lord Mountevans rules.		2	0	twenties		Japan English		en	
1472465c4f01db710b87737b37c46df9b61745f6e8a6d1284888faac642d079dbc5a3773bbaab78212e9ec75d7fc7a627098fdaab450d738a278d5010618cf5c	common_voice_en_21667418.mp3	51b53fd6dfb12135f797841bb6b85865093142e9842133f10651b19e201fac08	The center portion of the dam has since been demolished and the reservoir drained.		2	0	fourties	male_masculine			en	
147258211a0bf3b6e0084c329366b10afc226228c0081dbbde10d9ed159f960f2756aa2d5ae791eee285ed832c63b074cd553f53186746450c107e34739be5de	common_voice_en_17387435.mp3	1f08144520bf880570a18386e92e700686127866e583f367be0dc5ea97d8f46f	Did you know that Harry got a new job?		2	0					en	
147833a46d6229e4bbda0ddb0e983c77151b03cbd09a17004d09fcd0ce028fd832f29d656ae46599d6aa7445f98d4b5346c8d5de84a7e337a5d2649ef45d7763	common_voice_en_16556814.mp3	6d22815e6a77ce8d4ea3f286ecb7026cf5021afad28f26402531170b5cad4767	I hope you are well!		2	0					en	
1495789695dd91892f2a7a8e11d0c7de9623bdf4d47c490496107e6bc9b105f73a1a399f0da96a38132e58ca00c3dcccd9b46c26f8a5e855fe5dd122fe36bb20	common_voice_en_113271.mp3	dda44539ded2c5390d5eaa34c6baf28063faba4a7479b3b722ce164a9efc4d0b	I've never seen her before.		2	1					en	
1499e64154083f2ee523f8a71fa37d08d7067dff5c54d9e6bcc4c11472585caab27a2cd0e65d90c9ce06afc28384afe6f7b942ed00f2c085a5b76cfd78743b41	common_voice_en_19956819.mp3	2a00bcd6eda64f50212e046788054bc93d9b40abeb52de150f82381a98db2d28	The club is the first non-government owned professional basketball club in China.		2	1					en	
149c49ae8aac9308958a520ed3def7cfce8be9ff1b81b25f863e2e286b54f187c79c760fceb85a022c8378d454df64ba63c4884b01aaad7a0c326aef871c3562	common_voice_en_40673501.mp3	ed3c7a7342c910564440e4f563693c7d357c805d575eec26e6c971ce28f75827	From the interchange, the expressway goes northeast and starts to parallel the Chehalis River.		2	0					en	
14a1155a1201bf22f4ca66f6a89c1a3a7e65a45b7b1588f409378c72065ad741255170ed5b394c25c8c0c720085f0f303a423ae5e9211b01b4821106dc98f24e	common_voice_en_17514165.mp3	35462627280b7f0d413ad276b8306bbda5ac8c85f79828d54893fc1688b6d986	Don't worry, I took a cab to get home safely.		2	0	twenties	male_masculine	United States English		en	
14a2bb4b15b88504fc5203a544c5a937b2349082a9414a7d57e45b6e4be8aa6559021bc928fc538488bb5b23c4d0760ba110550225b6392a5aa986b926f608e2	common_voice_en_75022.mp3	08e31bdbc6542034c0fd8ec071f93f852d149065fc9323b702722c728d9a24a0	To stuff into their own pockets.		2	0					en	
14a7ae35063a676dc1500221e9e44537b90aafca9b10debd8d0ba497bf35aebfeb17f2d24870387df71221d1e4dfbba14c804d02b422e5793ee83d3e044e9b90	common_voice_en_38594742.mp3	dcb9d73ea793a332d69c418ffbee194d7887b9d724f415d06439d53d1298798d	Down jumped the driver, and out got Mr. Pickwick.		2	0	twenties	male_masculine			en	
14becdf4a9188806b90d1f00ee96fb8d7db2a2247cd0fdd0e70161bf8d489207d22ba3fa014677d6159f1c3e635f0db48576bdc58c2e5258a420c1aff12fcf39	common_voice_en_569070.mp3	eff2ad73120e1aa1607f63a3216143cd20f09264a18b2bcd182317959df78979	Somebody threw him off a train.		2	1					en	
14cef4e96788d19dcc79898504d5b1ddac46adeec720456d9e5ec01d232ba29bdc806e5632a749ee67c2980d969c30150f4a90190fadd0f1c506aed5836bd7e6	common_voice_en_37121837.mp3	cd6ff99ab3044ae3610f0192701d10b509bb06823cee8c3a602ab19e62c488e7	Machan argued against animal rights in his widely reprinted paper Do Animals Have Rights?		2	0	twenties	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)		en	
14dcab755eef85df0e67e94f5ab3fa0d3d707356f0b99449855b1793241c478b1872afe1c283743bb3d1815affbaf300b96e08d43dc0e18cf03ba8e23dbc727a	common_voice_en_651126.mp3	26c769eb7d128e331b7aa162e3ada5a457f133b236b5297d1e745bdc64edc054	A little token of appreciation.		2	1					en	
14e8bd06996dca69e8298452c3a7e656b276de17c86fbecbd61b523b8bc9e3f1c02f0ae97362e586eacf90e473ed49b2fede23c4e5592fede04d1df0c0d44234	common_voice_en_522004.mp3	4d44d63846061980993d1b945b53fb0789b4ef9850c6daf2003fe04944ec1b14	The girl dropped the container, and the water spilled.		2	0					en	
14f3cc804ca3e4c201c24c26cbf429009f0fa5679e9cda23cb570ec78993dfc49dac58901658111b81bad8d1258cb7f76414ef33e6a08c4f797bc939e71be9ae	common_voice_en_21943929.mp3	ea7d9a26ea1470e4fc1cca402253d30417f53b9f85038efaa697b1fd34f95429	Hey		3	1					en	Benchmark
14f528d297ed9f14d8011c48293cfe6e4004c781fdb09f317e0f54b8d89e82423bfab027cb7bd2956158e0f9bb3bab5a28b1ccfc7e315a5726aa84dc98179cbd	common_voice_en_21614992.mp3	5114bd74f2297265f4ad39eb795fcc358a16abde5ea6340808e7e1ecd4aef1d1	It was occupied by the officers below the rank of lieutenant.		2	0					en	
14fb22d6288352bded0c9a9ad4c3a8475167a3f4b83fffb0eb25c756f56df88bb40df1b061f51ced1a28fcd0fed341ad50287a8ce95c96ca1706fd1a23480394	common_voice_en_39576536.mp3	e318c2aea7f84474ff1ba93f3663754fbc7b057dc9e68ec61eb01a02dc884b5a	Its design was one of the more unusual of Contax's designs.		2	0					en	
1500d5adef9c2c5bab32a3bb81efad721851f0dfa6946c9b3cd837fbfa5563e77d2091ddfde6c473cbb04fa767b3eae2377fa3526cc6592642d503fae203a6b4	common_voice_en_38498444.mp3	db6aae9a40f6b3bd19b7d4c437832682af844c3c696fd01380be2f0f66abe515	Mango and soursop ice cream are two popular desserts.		2	0			United States English		en	
1522d5da3f2af890f592d240e32c42e86f2fe64553a576803e13d682517b2bb9a9dca42aed7abd9ebe9c9ceb4801b17ac25d183cd9254622f99725ad2bfb7744	common_voice_en_25187523.mp3	8cc614cc16411e2a5058728a1bebd1779f48ba2c6a528ad11265b527cfb02746	There is no support for varying aspect ratios or force feedback controllers.		2	1	twenties	male_masculine	India and South Asia (India, Pakistan, Sri Lanka)		en	
152f46c12649e56e2ed2c199b6bced612b788a2c6afaa56ad7943c309674ce720d3d03340d849f96142bbbd3355fa32e1ae7a7fa4a0da14336823579589e76f9	common_voice_en_18190104.mp3	8cdb1d52a7a993dc67e164cd56704f595735d7ed14b8c25cbe76d248048f40e0	Lisa is playing the sax.		2	0					en	
1536833200f032d09e59e09914bbdf32b86826724f398c313860b6f648e617f642b7a27ca352d78b281663f1df33f59ad7d8a2e87cbdd783c2a1ada1306e151a	common_voice_en_19951339.mp3	299a863a3f262b51d891b0ca1449877c6091c6788e1b65a523c711340c94b0aa	The town was named after the Spanish term for lumber.		2	1					en	
154359a4596226e144b2ee80422f42f12394f548db4e45eebd6eef091eb55faaa3abad25f77690a59f3f49dd2ad7dc53221e99ede625c0292c96e66931ffb6c0	common_voice_en_22652665.mp3	62c05e71365ffd0bef356d1d60972e7c87863dbafbfcea236a65cea8d552d94f	He is, however, usually addressed as Lord Stern, or Lord Stern of Brentford.		2	0	fourties	male_masculine			en	
